Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabe,Word Family,Meaning,Onset for first letter,
dazed,31831,21337,disoriented,-1,1,2,daze,"{'Verb': ['to cause someone to lose clear vision, especially from intense light', 'overcome as with astonishment or disbelief'], 'Adjective': ['in a state of mental numbness especially as resulting from shock', 'or stupefied', 'stunned or confused and slow to react (as from blows or drunkenness or exhaustion']}","['dazed', 'mazed']",dazed;mazed;dozed
deduction,5298,1494,result,3,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,1743,reflection,4,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,2231,consequence,4,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,3030,meditation,5,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,3780,contemplation,-1,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,4152,assumption,5,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,4307,speculation,5,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,5300,inference,-1,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,6365,judgment,6,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,7137,reasoning,6,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,8471,deliberation,-1,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,10311,musing,-1,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,10764,concluding,-1,1,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,12190,corollary,-1,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,12681,rumination,-1,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,19324,derivation,-1,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,21256,cogitation,-1,2,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deduction,5298,22271,mulling,-1,1,3,deduct,"{'Noun': [""a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket"", 'an amount or percentage deducted', 'something that is inferred (deduced or entailed or implied', 'reasoning from the general to the particular (or from cause to effect', 'the act of subtracting (removing a part from the whole', 'the act of reducing the selling price of merchandise']}","['deduction', 'reduction', 'seduction']",deduction;reduction;seduction
deem,7100,187,hold,2,2,1,deem,{'Verb': ['keep in mind or convey as a conviction or view']},"['deem', 'neem', 'reem', 'seem', 'teem']",deem;neem;reem;seem;teem;diem;riem;stem;them
deem,7100,735,suspect,4,1,1,deem,{'Verb': ['keep in mind or convey as a conviction or view']},"['deem', 'neem', 'reem', 'seem', 'teem']",deem;neem;reem;seem;teem;diem;riem;stem;them
deem,7100,884,sense,4,2,1,deem,{'Verb': ['keep in mind or convey as a conviction or view']},"['deem', 'neem', 'reem', 'seem', 'teem']",deem;neem;reem;seem;teem;diem;riem;stem;them
deem,7100,1172,view,3,2,1,deem,{'Verb': ['keep in mind or convey as a conviction or view']},"['deem', 'neem', 'reem', 'seem', 'teem']",deem;neem;reem;seem;teem;diem;riem;stem;them
deem,7100,1459,judge,4,2,1,deem,{'Verb': ['keep in mind or convey as a conviction or view']},"['deem', 'neem', 'reem', 'seem', 'teem']",deem;neem;reem;seem;teem;diem;riem;stem;them
deem,7100,3074,estimate,4,2,1,deem,{'Verb': ['keep in mind or convey as a conviction or view']},"['deem', 'neem', 'reem', 'seem', 'teem']",deem;neem;reem;seem;teem;diem;riem;stem;them
