Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,onset for second letter
exclusion,6255,32570,rejection,6,1,3,exclusion,"{'Noun': ['the state of being excluded', 'the state of being excommunicated', 'a deliberate act of omission', 'the act of forcing out someone or something']}",['exclusion'],exclusion
exclusion,6255,33809,blackball,-1,2,3,exclusion,"{'Noun': ['the state of being excluded', 'the state of being excommunicated', 'a deliberate act of omission', 'the act of forcing out someone or something']}",['exclusion'],exclusion
exclusion,6255,35390,boycott,-1,1,3,exclusion,"{'Noun': ['the state of being excluded', 'the state of being excommunicated', 'a deliberate act of omission', 'the act of forcing out someone or something']}",['exclusion'],exclusion
exclusion,6255,38049,proscription,-1,2,3,exclusion,"{'Noun': ['the state of being excluded', 'the state of being excommunicated', 'a deliberate act of omission', 'the act of forcing out someone or something']}",['exclusion'],exclusion
exclusion,6255,38225,interdiction,-1,2,3,exclusion,"{'Noun': ['the state of being excluded', 'the state of being excommunicated', 'a deliberate act of omission', 'the act of forcing out someone or something']}",['exclusion'],exclusion
exclusion,6255,38669,preclusion,-1,2,3,exclusion,"{'Noun': ['the state of being excluded', 'the state of being excommunicated', 'a deliberate act of omission', 'the act of forcing out someone or something']}",['exclusion'],exclusion
exclusion,6255,38834,excommunication,-1,2,3,exclusion,"{'Noun': ['the state of being excluded', 'the state of being excommunicated', 'a deliberate act of omission', 'the act of forcing out someone or something']}",['exclusion'],exclusion
synthesis,17531,566,whole,2,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,850,compound,4,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,1748,structure,4,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,3120,fusion,-1,3,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,3549,construction,4,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,3633,unit,3,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,4942,blend,6,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,5909,union,4,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,6974,integration,5,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,7600,composite,-1,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,9137,amalgamation,-1,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,9798,organism,-1,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,12173,organization,3,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,12795,entirety,-1,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,14493,amalgam,-1,3,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,17008,unification,-1,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,23949,coalescence,-1,2,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
synthesis,17531,30379,forming,-1,1,3,synthesis,"{'Noun': ['the process of producing a chemical compound (usually by the union of simpler chemical compounds', 'the combination of ideas into a complex whole', 'reasoning from the general to the particular (or from cause to effect']}",['synthesis'],synthesis
detect,4640,96,notice,3,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,261,catch,1,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,567,note,1,2,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,1027,uncover,5,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,1352,encounter,4,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,1362,spot,3,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,1927,scent,4,2,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,2090,observe,4,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,2336,expose,4,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,2468,reveal,4,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,3650,identify,4,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,4425,disclose,6,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,5247,ascertain,-1,2,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,14826,recognize,3,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,19586,espy,-1,2,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,20890,unmask,-1,2,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,21929,see,1,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,23152,meet,1,2,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,24220,distinguish,4,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,32644,find,1,1,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
detect,4640,32844,descry,-1,2,2,detect,"{'Verb': ['discover or determine the existence, presence, or fact of']}",['detect'],detect
trio,3497,1022,triangle,4,2,1,None,"{'Noun': ['the cardinal number that is the sum of one and one and one', 'a musical composition for three performers', 'three performers or singers who perform together', 'a set of three similar things considered as a unit', 'three people considered as a unit']}",['trio'],thio;trio
trio,3497,3927,leash,-1,2,1,None,"{'Noun': ['the cardinal number that is the sum of one and one and one', 'a musical composition for three performers', 'three performers or singers who perform together', 'a set of three similar things considered as a unit', 'three people considered as a unit']}",['trio'],thio;trio
trio,3497,4627,triple,-1,2,1,None,"{'Noun': ['the cardinal number that is the sum of one and one and one', 'a musical composition for three performers', 'three performers or singers who perform together', 'a set of three similar things considered as a unit', 'three people considered as a unit']}",['trio'],thio;trio
trio,3497,9565,threesome,-1,1,1,None,"{'Noun': ['the cardinal number that is the sum of one and one and one', 'a musical composition for three performers', 'three performers or singers who perform together', 'a set of three similar things considered as a unit', 'three people considered as a unit']}",['trio'],thio;trio
trio,3497,9929,trinity,-1,2,1,None,"{'Noun': ['the cardinal number that is the sum of one and one and one', 'a musical composition for three performers', 'three performers or singers who perform together', 'a set of three similar things considered as a unit', 'three people considered as a unit']}",['trio'],thio;trio
